municipio,criterio,item,encontrado,local_encontrado,local_encontrado_2
Ouro Velho,Despesa Orçamentária,orgao_or_uni_orcamentaria,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,programa,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,sub_elemento,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,sub_funcao,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,valor_fixado,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,valor_liquidado,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,valor_pago,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,nome,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Receita Orçamentária,uni_gestora,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Receita Orçamentária,alinea,FALSE,,
Ouro Velho,Receita Orçamentária,arrecadacao,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Receita Orçamentária,categoria_economica,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Receita Orçamentária,especie,FALSE,,
Ouro Velho,Receita Orçamentária,lancado,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Receita Orçamentária,origem,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Receita Orçamentária,previsao,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Receita Orçamentária,rubrica,FALSE,,
Ouro Velho,Receita Orçamentária,sub_alinea,FALSE,,
Ouro Velho,Despesa Extra Orçamentária,valor,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Extra Orçamentária,codigo,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Extra Orçamentária,nomenclatura,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Receita Extra Orçamentária,valor,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Receita Extra Orçamentária,codigo,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Receita Extra Orçamentária,nomenclatura,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Quadro Pessoal,nome,FALSE,,
Ouro Velho,Quadro Pessoal,cpf,FALSE,,
Ouro Velho,Quadro Pessoal,cargo,FALSE,,
Ouro Velho,Quadro Pessoal,tipo_cargo,FALSE,,
Ouro Velho,Quadro Pessoal,salario_cargo,FALSE,,
Ouro Velho,Licitação,numero_licitacao,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Licitação,objeto_licitacao,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Licitação,modalidade_licitacao,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Licitação,data_publicacao_licitacao,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Licitação,valor,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Licitação,cnpj_cpf,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Licitação,edital,FALSE,,
Ouro Velho,Licitação,nome_vencedores,FALSE,,
Ouro Velho,Licitação,nome_perdedores,FALSE,,
Ouro Velho,Licitação,data_realizacao,FALSE,,
Ouro Velho,Licitação,setor_interessado,FALSE,,
Ouro Velho,Licitação,integra,FALSE,,
Ouro Velho,Licitação,termo_ratificacao,FALSE,,
Ouro Velho,Licitação,pregao,FALSE,,
Ouro Velho,Licitação,aviso,FALSE,,
Ouro Velho,Licitação,licitado,FALSE,,
Arara,Despesa Orçamentária,acao,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,categoria_economica,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,elemento,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,emp_cnpj_cpf,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,emp_data,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,emp_indicacao_licitacao,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,emp_numero,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,emp_valor,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,funcao,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,lic_data_pag_ultima,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,lic_modalidade,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,lic_num_contrato,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas/Pagamentos,
Arara,Despesa Orçamentária,lic_numero,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas/Empenhos,
Arara,Despesa Orçamentária,lic_obj_servico,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,modalidade,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,natureza_despesa,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,orgao_or_uni_orcamentaria,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,programa,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,sub_elemento,FALSE,,
Arara,Despesa Orçamentária,sub_funcao,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,valor_fixado,FALSE,,
Arara,Despesa Orçamentária,valor_liquidado,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,valor_pago,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Despesa Orçamentária,nome,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas?e=201012&isModal=False,
Arara,Receita Orçamentária,uni_gestora,TRUE,https://transparencia.elmar.inf.br/Contab/Receitas?e=201012&ctx=201012,
Arara,Receita Orçamentária,alinea,FALSE,,
Arara,Receita Orçamentária,arrecadacao,TRUE,https://transparencia.elmar.inf.br/Contab/Receitas?e=201012&ctx=201012,
Arara,Receita Orçamentária,categoria_economica,TRUE,https://transparencia.elmar.inf.br/Contab/Receitas?e=201012&ctx=201012,
Arara,Receita Orçamentária,especie,FALSE,,
Arara,Receita Orçamentária,lancado,TRUE,https://transparencia.elmar.inf.br/Contab/Receitas?e=201012&ctx=201012,
Arara,Receita Orçamentária,origem,TRUE,https://transparencia.elmar.inf.br/Contab/Receitas?e=201012&ctx=201012,
Arara,Receita Orçamentária,previsao,FALSE,,
Arara,Receita Orçamentária,rubrica,FALSE,,
Arara,Receita Orçamentária,sub_alinea,FALSE,,
Arara,Despesa Extra Orçamentária,valor,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas/Extra,
Arara,Despesa Extra Orçamentária,codigo,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas/Extra,
Arara,Despesa Extra Orçamentária,nomenclatura,TRUE,http://transparencia.elmar.inf.br/Contab/Despesas/Extra,
Arara,Receita Extra Orçamentária,valor,TRUE,http://transparencia.elmar.inf.br/Contab/Receitas/Extra,
Arara,Receita Extra Orçamentária,codigo,TRUE,http://transparencia.elmar.inf.br/Contab/Receitas/Extra,
Arara,Receita Extra Orçamentária,nomenclatura,TRUE,http://transparencia.elmar.inf.br/Contab/Receitas/Extra,
Arara,Quadro Pessoal,nome,TRUE,http://transparencia.elmar.inf.br/FolhaPag,
Arara,Quadro Pessoal,cpf,TRUE,http://transparencia.elmar.inf.br/FolhaPag,
Arara,Quadro Pessoal,cargo,TRUE,http://transparencia.elmar.inf.br/FolhaPag,
Arara,Quadro Pessoal,tipo_cargo,TRUE,http://transparencia.elmar.inf.br/FolhaPag,
Arara,Quadro Pessoal,salario_cargo,FALSE,,
Arara,Licitação,numero_licitacao,TRUE,http://transparencia.elmar.inf.br/Licitacao,
Arara,Licitação,objeto_licitacao,TRUE,http://transparencia.elmar.inf.br/Licitacao,
Arara,Licitação,modalidade_licitacao,TRUE,http://transparencia.elmar.inf.br/Licitacao,
Arara,Licitação,data_publicacao_licitacao,TRUE,http://transparencia.elmar.inf.br/Licitacao,
Arara,Licitação,valor,TRUE,http://transparencia.elmar.inf.br/Licitacao,
Arara,Licitação,cnpj_cpf,FALSE,,
Arara,Licitação,edital,TRUE,http://transparencia.elmar.inf.br/Licitacao,
Arara,Licitação,nome_vencedores,FALSE,,
Arara,Licitação,nome_perdedores,FALSE,,
Arara,Licitação,data_realizacao,TRUE,http://transparencia.elmar.inf.br/Licitacao,
Arara,Licitação,setor_interessado,TRUE,http://transparencia.elmar.inf.br/Licitacao,
Arara,Licitação,integra,FALSE,,
Arara,Licitação,termo_ratificacao,FALSE,,
Arara,Licitação,pregao,FALSE,,
Arara,Licitação,aviso,FALSE,,
Arara,Licitação,licitado,FALSE,,
João Pessoa,Despesa Orçamentária,acao,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,categoria_economica,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,elemento,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,emp_cnpj_cpf,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,emp_data,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,emp_indicacao_licitacao,FALSE,,
João Pessoa,Despesa Orçamentária,emp_numero,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,emp_valor,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,funcao,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,lic_data_pag_ultima,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,lic_modalidade,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,lic_num_contrato,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,lic_numero,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,lic_obj_servico,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,modalidade,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,natureza_despesa,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,orgao_or_uni_orcamentaria,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,programa,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,sub_elemento,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,sub_funcao,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,valor_fixado,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,valor_liquidado,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,valor_pago,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Despesa Orçamentária,nome,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-detalhamento,
João Pessoa,Receita Orçamentária,uni_gestora,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/receitas/receitas-detalhamento,https://transparencia.joaopessoa.pb.gov.br/#/receitas/receitas-quadro-geral
João Pessoa,Receita Orçamentária,alinea,FALSE,,
João Pessoa,Receita Orçamentária,arrecadacao,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/receitas/receitas-quadro-geral,
João Pessoa,Receita Orçamentária,categoria_economica,FALSE,,
João Pessoa,Receita Orçamentária,especie,FALSE,,
João Pessoa,Receita Orçamentária,lancado,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/receitas/receitas-detalhamento,
João Pessoa,Receita Orçamentária,origem,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/receitas/receitas-detalhamento,
João Pessoa,Receita Orçamentária,previsao,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/receitas/receitas-quadro-geral,
João Pessoa,Receita Orçamentária,rubrica,FALSE,,
João Pessoa,Receita Orçamentária,sub_alinea,FALSE,,
João Pessoa,Despesa Extra Orçamentária,valor,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/receitas/receitas-extraorcamentarias,
João Pessoa,Despesa Extra Orçamentária,codigo,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/receitas/receitas-extraorcamentarias,
João Pessoa,Despesa Extra Orçamentária,nomenclatura,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/receitas/receitas-extraorcamentarias,
João Pessoa,Receita Extra Orçamentária,valor,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-extraorcamentarias,
João Pessoa,Receita Extra Orçamentária,codigo,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-extraorcamentarias,
João Pessoa,Receita Extra Orçamentária,nomenclatura,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/despesas/despesas-extraorcamentarias,
João Pessoa,Quadro Pessoal,nome,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/pessoal,
João Pessoa,Quadro Pessoal,cpf,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/pessoal,
João Pessoa,Quadro Pessoal,cargo,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/pessoal,
João Pessoa,Quadro Pessoal,tipo_cargo,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/pessoal,
João Pessoa,Quadro Pessoal,salario_cargo,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/pessoal,
João Pessoa,Licitação,numero_licitacao,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/licitacoes,
João Pessoa,Licitação,objeto_licitacao,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/licitacoes,
João Pessoa,Licitação,modalidade_licitacao,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/licitacoes,
João Pessoa,Licitação,data_publicacao_licitacao,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/licitacoes,
João Pessoa,Licitação,valor,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/licitacoes,
João Pessoa,Licitação,cnpj_cpf,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/licitacoes,
João Pessoa,Licitação,edital,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/licitacoes,
João Pessoa,Licitação,nome_vencedores,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/licitacoes,
João Pessoa,Licitação,nome_perdedores,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/licitacoes,
João Pessoa,Licitação,data_realizacao,FALSE,,
João Pessoa,Licitação,setor_interessado,FALSE,,
João Pessoa,Licitação,integra,FALSE,,
João Pessoa,Licitação,termo_ratificacao,FALSE,,
João Pessoa,Licitação,pregao,FALSE,,
João Pessoa,Licitação,aviso,FALSE,,
João Pessoa,Licitação,licitado,TRUE,https://transparencia.joaopessoa.pb.gov.br/#/licitacoes,
Curral de Cima,Despesa Orçamentária,acao,TRUE,http://transparencia.elmartecnologia.com.br/Contab/Despesas,http://transparencia.curraldecima.pb.gov.br/despesas/
Curral de Cima,Despesa Orçamentária,categoria_economica,TRUE,http://transparencia.elmartecnologia.com.br/Contab/Despesas,http://transparencia.curraldecima.pb.gov.br/despesas/
Curral de Cima,Despesa Orçamentária,elemento,TRUE,http://transparencia.elmartecnologia.com.br/Contab/Despesas,http://transparencia.curraldecima.pb.gov.br/despesas/
Curral de Cima,Despesa Orçamentária,emp_cnpj_cpf,TRUE,http://transparencia.elmartecnologia.com.br/Contab/Despesas,http://transparencia.curraldecima.pb.gov.br/despesas/
Curral de Cima,Despesa Orçamentária,emp_data,TRUE,http://transparencia.elmartecnologia.com.br/Contab/Despesas,http://transparencia.curraldecima.pb.gov.br/despesas/
Curral de Cima,Despesa Orçamentária,emp_indicacao_licitacao,TRUE,http://transparencia.elmartecnologia.com.br/Contab/Despesas,http://transparencia.curraldecima.pb.gov.br/despesas/
Curral de Cima,Despesa Orçamentária,emp_numero,TRUE,http://transparencia.elmartecnologia.com.br/Contab/Despesas,http://transparencia.curraldecima.pb.gov.br/despesas/
Curral de Cima,Despesa Orçamentária,emp_valor,TRUE,http://transparencia.elmartecnologia.com.br/Contab/Despesas,http://transparencia.curraldecima.pb.gov.br/despesas/
Curral de Cima,Despesa Orçamentária,funcao,TRUE,http://transparencia.elmartecnologia.com.br/Contab/Despesas,http://transparencia.curraldecima.pb.gov.br/despesas/
